PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
TS,1993,66.5,23.75,-10.13,-9.78,-6.73,-3.45,6.77,9.22,14.91,11.37,3.49,-2.77,-6.28,-12.53,-0.49
TS,1993,66.5,24.375,-10.01,-9.94,-6.9,-3.6,6.62,9.16,14.87,11.36,3.3,-2.9,-6.39,-12.63,-0.59
TS,1993,66.5,25,-9.97,-10.09,-7.07,-3.71,6.38,9.1,14.81,11.38,3.15,-3.02,-6.62,-12.65,-0.69
TS,1993,66.5,25.625,-10.14,-10.36,-7.22,-3.85,6.06,8.94,14.67,11.29,2.93,-3.16,-7.21,-12.73,-0.9
TS,1993,66.5,26.25,-10.33,-10.6,-7.34,-3.97,5.8,8.82,14.61,11.21,2.75,-3.32,-7.74,-12.81,-1.08
TS,1993,66.5,26.875,-10.51,-10.78,-7.48,-4.05,5.59,8.69,14.54,11.14,2.61,-3.5,-8.24,-12.93,-1.24
TS,1993,66.5,27.5,-10.71,-10.92,-7.63,-4.19,5.25,8.52,14.36,11.01,2.39,-3.71,-8.81,-13.07,-1.46
TS,1993,66.5,28.125,-10.88,-10.99,-7.79,-4.43,4.86,8.29,14.12,10.81,2.05,-3.89,-9.28,-13.16,-1.69
TS,1993,66.5,28.75,-11.01,-11,-7.87,-4.52,4.76,8.29,14.04,10.74,1.91,-4.04,-9.64,-13.28,-1.8
TS,1993,66.5,29.375,-11.11,-10.97,-7.89,-4.47,4.87,8.48,14.1,10.83,1.95,-4.1,-10,-13.39,-1.81
TS,1993,67,21.875,-10.62,-9.44,-7.29,-4.11,5.92,8.12,13.83,10.38,2.88,-3.16,-7.91,-13.34,-1.23
TS,1993,67,22.5,-10.44,-9.62,-7.14,-3.87,6.06,8.42,14.2,10.67,2.98,-3.06,-7.49,-13.26,-1.05
TS,1993,67,23.125,-10.5,-10.02,-7.28,-3.88,5.65,8.52,14.37,10.83,3,-3.21,-7.41,-13.26,-1.1
TS,1993,67,23.75,-10.52,-10.35,-7.4,-3.94,5.28,8.54,14.44,10.88,2.92,-3.41,-7.46,-13.31,-1.19
TS,1993,67,24.375,-10.45,-10.53,-7.44,-4,5.05,8.5,14.45,10.89,2.75,-3.56,-7.55,-13.37,-1.27
TS,1993,67,25,-10.47,-10.7,-7.6,-4.02,4.87,8.44,14.4,10.89,2.6,-3.7,-7.77,-13.3,-1.36
TS,1993,67,25.625,-10.56,-10.9,-7.77,-4.09,4.59,8.3,14.3,10.81,2.39,-3.86,-8.03,-13.28,-1.51
TS,1993,67,26.25,-10.68,-11.07,-7.92,-4.19,4.37,8.15,14.21,10.71,2.21,-3.99,-8.34,-13.31,-1.65
TS,1993,67,26.875,-10.78,-11.19,-7.99,-4.24,4.4,8.13,14.24,10.72,2.21,-4.04,-8.63,-13.36,-1.71
TS,1993,67,27.5,-10.81,-11.21,-8.04,-4.37,4.42,8.13,14.24,10.72,2.17,-4.01,-8.79,-13.29,-1.74
TS,1993,67,28.125,-10.91,-11.22,-8.18,-4.63,4.03,7.92,13.98,10.5,1.85,-4.09,-9.13,-13.26,-1.93
TS,1993,67,28.75,-11.01,-11.22,-8.33,-4.87,3.62,7.7,13.72,10.26,1.56,-4.18,-9.54,-13.29,-2.13
TS,1993,67,29.375,-11.08,-11.2,-8.43,-5.05,3.31,7.53,13.47,10.04,1.36,-4.24,-9.85,-13.34,-2.29
TS,1993,67.5,21.875,-10.77,-9.66,-7.93,-4.43,4.86,7.59,13.45,10.16,2.67,-3.79,-8.71,-13.97,-1.71
TS,1993,67.5,22.5,-10.75,-10.02,-7.96,-4.37,4.52,7.73,13.68,10.31,2.67,-3.85,-8.53,-13.87,-1.7
TS,1993,67.5,23.125,-10.72,-10.47,-8.1,-4.35,4,7.78,13.84,10.39,2.61,-4.01,-8.35,-13.73,-1.76
TS,1993,67.5,23.75,-10.65,-10.82,-8.17,-4.32,3.73,7.83,13.96,10.47,2.52,-4.16,-8.3,-13.68,-1.8
TS,1993,67.5,24.375,-10.54,-10.94,-8.15,-4.3,3.68,7.78,13.97,10.43,2.3,-4.25,-8.36,-13.61,-1.83
TS,1993,67.5,25,-10.51,-11.08,-8.12,-4.32,3.62,7.71,13.95,10.36,2.07,-4.28,-8.44,-13.51,-1.88
TS,1993,67.5,25.625,-10.6,-11.15,-8.15,-4.43,3.46,7.57,13.84,10.24,1.88,-4.35,-8.56,-13.48,-1.98
TS,1993,67.5,26.25,-10.74,-11.18,-8.25,-4.54,3.38,7.51,13.78,10.18,1.77,-4.38,-8.72,-13.52,-2.06
TS,1993,67.5,26.875,-10.89,-11.16,-8.35,-4.63,3.47,7.54,13.8,10.19,1.71,-4.31,-8.86,-13.59,-2.09
TS,1993,67.5,27.5,-10.97,-11.24,-8.44,-4.75,3.42,7.53,13.81,10.21,1.65,-4.36,-9,-13.54,-2.14
TS,1993,67.5,28.125,-11.02,-11.33,-8.52,-4.88,3.16,7.36,13.69,10.12,1.52,-4.44,-9.03,-13.46,-2.24
TS,1993,67.5,28.75,-10.97,-11.31,-8.59,-5.08,2.72,7.01,13.35,9.77,1.24,-4.41,-8.94,-13.35,-2.38
TS,1993,67.5,29.375,-11.03,-11.27,-8.67,-5.26,2.45,6.84,13.08,9.52,1.03,-4.45,-9.16,-13.38,-2.52
TS,1993,68,21.875,-11.21,-10.77,-8.96,-4.97,2.71,7.12,13.18,9.76,2.17,-5.16,-9.15,-14.45,-2.48
TS,1993,68,22.5,-10.82,-10.56,-8.75,-4.85,2.47,6.95,13.15,9.72,2.07,-5.07,-9.01,-14.06,-2.4
TS,1993,68,23.125,-10.66,-10.65,-8.63,-4.74,2.48,7.03,13.34,9.86,2.07,-5.02,-8.89,-13.87,-2.31
TS,1993,68,23.75,-10.74,-11.07,-8.67,-4.7,2.51,7.23,13.58,10.02,2.06,-5.1,-8.92,-13.95,-2.31
TS,1993,68,24.375,-10.56,-11.18,-8.55,-4.6,2.56,7.16,13.56,9.99,1.97,-4.96,-8.78,-13.86,-2.27
TS,1993,68,25,-10.49,-11.2,-8.44,-4.61,2.49,6.99,13.44,9.85,1.77,-4.89,-8.75,-13.72,-2.3
TS,1993,68,25.625,-10.58,-11.27,-8.46,-4.73,2.38,6.9,13.4,9.8,1.6,-4.98,-8.84,-13.65,-2.37
TS,1993,68,26.25,-10.67,-11.28,-8.46,-4.76,2.44,6.87,13.48,9.9,1.55,-5.01,-8.87,-13.6,-2.37
TS,1993,68,26.875,-10.89,-11.37,-8.57,-4.75,2.72,7.05,13.72,10.18,1.65,-5.04,-9,-13.72,-2.34
TS,1993,68,27.5,-11.21,-11.56,-8.7,-4.75,2.99,7.29,14.01,10.51,1.8,-5.18,-9.26,-13.89,-2.33
TS,1993,68,28.125,-11.34,-11.59,-8.75,-4.83,2.99,7.26,13.98,10.52,1.76,-5.22,-9.37,-13.9,-2.37
TS,1993,68,28.75,-11.05,-11.34,-8.68,-5.03,2.64,6.87,13.52,10.06,1.46,-4.93,-9.17,-13.6,-2.44
TS,1993,68,29.375,-10.9,-11.24,-8.61,-5.11,2.76,6.86,13.41,9.96,1.41,-4.65,-9.21,-13.38,-2.39
TS,1993,68.5,21.875,-11.29,-11.06,-9.54,-5.5,1.07,6.25,12.69,9.25,1.75,-6.09,-9,-14.54,-3
TS,1993,68.5,22.5,-10.96,-10.92,-9.26,-5.22,1.48,6.42,12.97,9.48,1.89,-5.84,-8.73,-14.18,-2.74
TS,1993,68.5,23.125,-11.24,-11.46,-9.33,-5.23,1.53,6.9,13.5,9.83,1.94,-6.08,-9.11,-14.33,-2.76
TS,1993,68.5,23.75,-11.64,-12.17,-9.52,-5.34,1.25,7.23,13.84,10.01,1.81,-6.41,-9.79,-14.7,-2.95
TS,1993,68.5,24.375,-11.25,-11.98,-9.33,-5.24,1.18,6.89,13.54,9.79,1.6,-6.15,-9.56,-14.49,-2.92
TS,1993,68.5,25,-10.93,-11.8,-9.16,-5.17,1.28,6.71,13.4,9.68,1.45,-5.99,-9.32,-14.26,-2.84
TS,1993,68.5,25.625,-10.8,-11.75,-9.08,-5.15,1.51,6.78,13.48,9.74,1.37,-6,-9.2,-14.11,-2.77
TS,1993,68.5,26.25,-10.71,-11.49,-8.89,-4.99,1.9,6.8,13.63,10.03,1.54,-5.7,-9.1,-14,-2.58
TS,1993,68.5,26.875,-10.65,-11.28,-8.72,-4.8,2.35,6.88,13.82,10.33,1.72,-5.44,-8.97,-13.9,-2.39
TS,1993,68.5,27.5,-10.7,-11.2,-8.65,-4.68,2.68,6.95,13.97,10.56,1.83,-5.32,-8.89,-13.81,-2.27
TS,1993,68.5,28.125,-10.67,-11.08,-8.64,-4.84,2.43,6.67,13.66,10.29,1.62,-5.27,-8.87,-13.69,-2.37
TS,1993,68.5,28.75,-10.64,-10.93,-8.63,-4.98,2.19,6.46,13.39,10.07,1.44,-5.19,-8.96,-13.53,-2.44
TS,1993,68.5,29.375,-10.68,-10.83,-8.61,-5.04,2.15,6.47,13.29,10,1.34,-5.09,-9.11,-13.39,-2.46
TS,1994,60.5,21.875,-3.62,-10.82,-2.82,3.26,6.74,11,17.3,16.08,11.79,6.03,1.63,1.47,4.84
TS,1994,60.5,22.5,-5.77,-13.47,-3.34,4.18,7.38,11.72,18.28,16.04,11.13,4.9,-0.35,0.13,4.24
TS,1994,60.5,23.125,-7.03,-14.54,-3.87,4.35,7.69,12.06,18.82,16.02,10.83,4.25,-1.44,-0.95,3.85
TS,1994,60.5,23.75,-7.42,-15.02,-4.3,4.11,7.64,12.17,18.61,15.65,10.7,4.11,-1.78,-1.74,3.56
TS,1994,60.5,24.375,-7.37,-15,-4.28,4.14,7.53,12.2,18.41,15.16,10.45,3.98,-2.08,-2.23,3.41
TS,1994,60.5,25,-7.01,-14.75,-4.32,3.7,7.26,12.06,18.17,15.47,10.91,4.6,-1.32,-2.01,3.56
TS,1994,60.5,25.625,-7.05,-14.97,-4.36,3.74,7.3,12.28,18.54,16.07,11.26,4.84,-1.35,-2.34,3.66
TS,1994,60.5,26.25,-6.23,-13.39,-4.17,2.93,6.9,11.69,17.8,16.03,11.73,5.38,-0.06,-1.41,3.93
TS,1994,60.5,26.875,-5.55,-12.07,-3.98,2.32,6.61,11.29,17.06,15.78,12.1,5.79,0.97,-0.75,4.13
TS,1994,60.5,27.5,-6.17,-13.08,-4.43,2.16,6.63,11.51,16.83,15.46,11.99,5.78,0.7,-1.12,3.86
TS,1994,60.5,28.125,-6.38,-12.92,-4.46,1.86,6.72,11.74,16.83,15.59,12.32,6,0.84,-1.05,3.92
TS,1994,60.5,28.75,-7.48,-14.34,-4.89,2.53,6.96,12.41,17.33,15.45,11.9,5.17,-0.89,-3.28,3.41
TS,1994,60.5,29.375,-8.47,-15.92,-5.23,3.66,7.22,12.99,17.88,15.24,11.41,4.25,-2.77,-5.61,2.89
TS,1994,61,21.875,-4.56,-12.01,-2.8,3.65,6.61,11.02,17.42,15.62,11.04,5.58,0.67,0.81,4.42
TS,1994,61,22.5,-6.94,-14.46,-3.49,4.32,7.22,11.74,17.88,15.24,10.45,4.27,-1.36,-0.78,3.67
TS,1994,61,23.125,-8.08,-15.59,-4.24,4.29,7.54,12.1,18.26,15.21,10.27,3.74,-2.28,-1.92,3.27
TS,1994,61,23.75,-8.73,-16.3,-4.82,4.28,8.04,12.63,18.9,15.6,10.41,3.62,-2.89,-2.83,3.16
TS,1994,61,24.375,-8.77,-16.36,-4.89,4.42,8.17,12.87,19.12,15.7,10.47,3.64,-3.17,-3.29,3.16
TS,1994,61,25,-8.75,-16.35,-4.97,4.34,7.84,12.76,18.91,15.37,10.28,3.56,-3.3,-3.76,2.99
TS,1994,61,25.625,-9.01,-16.68,-5.02,4.47,8.11,13.17,19.32,15.81,10.54,3.63,-3.63,-4.36,3.03
TS,1994,61,26.25,-9.31,-17,-5.09,4.65,8.42,13.59,19.67,16.18,10.78,3.67,-3.94,-4.95,3.06
TS,1994,61,26.875,-9.36,-17.15,-5.2,4.64,8.4,13.68,19.5,15.97,10.77,3.63,-4.04,-5.29,2.96
TS,1994,61,27.5,-9.43,-17.42,-5.23,4.76,8.64,14.01,19.68,16.17,11,3.61,-4.33,-5.66,2.98
TS,1994,61,28.125,-9.81,-17.71,-5.33,4.79,9.08,14.54,20.11,16.73,11.43,3.65,-4.6,-6.23,3.05
TS,1994,61,28.75,-10.15,-18.05,-5.53,4.58,8.71,14.48,19.94,16.47,11.22,3.39,-4.68,-6.95,2.79
TS,1994,61,29.375,-10.04,-17.83,-5.54,4.69,8.22,14.22,19.42,16.01,11.11,3.43,-4.48,-7.31,2.66
TS,1994,61.5,21.875,-5.28,-12.45,-3.31,3.36,6.19,10.78,16.97,15.4,10.53,5.05,0.1,0.29,3.97
TS,1994,61.5,22.5,-7.97,-15.07,-4.32,3.95,7.01,11.83,17.84,15.11,10.02,3.74,-2.07,-1.46,3.22
TS,1994,61.5,23.125,-9.08,-16.26,-4.97,4.17,7.63,12.45,18.53,15.43,10.1,3.41,-2.93,-2.54,3
TS,1994,61.5,23.75,-9.51,-16.82,-5.23,4.11,8,12.86,18.97,15.66,10.21,3.29,-3.45,-3.31,2.9
TS,1994,61.5,24.375,-9.86,-17.23,-5.33,4.15,8.38,13.3,19.41,15.96,10.38,3.21,-3.93,-3.99,2.87
TS,1994,61.5,25,-10.23,-17.62,-5.4,4.26,8.67,13.69,19.75,16.18,10.53,3.18,-4.35,-4.68,2.83
TS,1994,61.5,25.625,-10.43,-17.86,-5.52,4.46,8.92,14.04,20,16.41,10.67,3.19,-4.74,-5.34,2.82
TS,1994,61.5,26.25,-10.57,-18.06,-5.61,4.64,9.11,14.32,20.15,16.59,10.8,3.16,-5.07,-5.87,2.8
TS,1994,61.5,26.875,-10.64,-18.16,-5.69,4.62,9,14.35,20.06,16.51,10.79,3.13,-5.12,-6.18,2.72
TS,1994,61.5,27.5,-10.67,-18.17,-5.74,4.5,8.8,14.31,19.91,16.33,10.76,3.07,-5.1,-6.44,2.63
TS,1994,61.5,28.125,-10.92,-18.45,-5.79,4.77,9.19,14.79,20.3,16.72,11.12,3.07,-5.57,-7.02,2.68
TS,1994,61.5,28.75,-11.23,-18.81,-5.9,5.19,9.62,15.3,20.72,17.18,11.52,3.17,-6.09,-7.67,2.75
TS,1994,61.5,29.375,-11.2,-18.58,-5.95,5.15,9.05,15.02,20.17,16.69,11.33,3.16,-5.84,-8.08,2.58
TS,1994,62,21.875,-5.89,-12.07,-3.77,2.81,5.87,10.69,16.63,15.05,9.94,4.51,-0.27,-0.11,3.62
TS,1994,62,22.5,-8.41,-15.02,-4.93,2.86,6.36,11.45,17.27,14.7,9.42,3.17,-2.41,-1.97,2.71
TS,1994,62,23.125,-9.62,-16.49,-5.61,2.67,6.73,11.93,17.76,14.7,9.27,2.59,-3.48,-3.21,2.27
TS,1994,62,23.75,-10.05,-17.02,-5.79,2.84,7.12,12.34,18.22,14.94,9.44,2.54,-3.91,-3.84,2.24
TS,1994,62,24.375,-10.5,-17.54,-5.89,3.07,7.61,12.85,18.77,15.33,9.7,2.55,-4.38,-4.48,2.26
TS,1994,62,25,-10.9,-17.93,-5.9,3.44,8.17,13.44,19.34,15.86,10.01,2.6,-4.85,-5.09,2.35
TS,1994,62,25.625,-11.2,-18.21,-5.95,3.74,8.57,13.91,19.73,16.23,10.21,2.61,-5.22,-5.62,2.4
TS,1994,62,26.25,-11.28,-18.37,-6.06,3.69,8.5,13.98,19.63,16.09,10.17,2.54,-5.36,-6.07,2.29
TS,1994,62,26.875,-11.4,-18.57,-6.22,3.65,8.36,13.99,19.47,15.92,10.13,2.46,-5.43,-6.47,2.16
TS,1994,62,27.5,-11.47,-18.57,-6.22,3.66,8.28,14.05,19.44,15.85,10.19,2.42,-5.49,-6.73,2.12
TS,1994,62,28.125,-11.83,-18.77,-6.19,4.1,8.76,14.57,19.96,16.37,10.59,2.48,-5.98,-7.23,2.24
TS,1994,62,28.75,-12.3,-19.14,-6.27,4.65,9.35,15.21,20.53,16.98,11.05,2.56,-6.59,-8,2.34
TS,1994,62,29.375,-12.4,-19.21,-6.39,4.72,9.27,15.33,20.42,16.9,11.12,2.52,-6.8,-8.66,2.24
TS,1994,62.5,21.875,-7.16,-13.7,-4.81,2.39,5.58,10.81,16.44,14.69,9.5,3.67,-1.05,-0.84,2.96
TS,1994,62.5,22.5,-9.36,-15.7,-5.39,2.69,5.98,11.47,16.94,14.23,8.84,2.52,-3.19,-2.47,2.21
TS,1994,62.5,23.125,-9.9,-16.32,-5.69,2.48,6.26,11.72,17.29,14.36,8.83,2.36,-3.67,-3.22,2.04
TS,1994,62.5,23.75,-10.44,-16.94,-6,2.08,6.4,11.84,17.48,14.36,8.73,2.09,-4.18,-3.97,1.79
TS,1994,62.5,24.375,-10.9,-17.35,-6.17,2.1,6.76,12.27,17.93,14.68,8.97,2.02,-4.77,-4.66,1.74
TS,1994,62.5,25,-11.31,-17.68,-6.31,2.07,7.02,12.61,18.23,14.85,9.12,1.94,-5.24,-5.2,1.67
TS,1994,62.5,25.625,-11.54,-17.92,-6.38,2.14,7.19,12.91,18.42,14.97,9.16,1.93,-5.42,-5.64,1.65
TS,1994,62.5,26.25,-11.97,-18.51,-6.44,2.62,7.78,13.6,19.06,15.57,9.5,2.09,-5.71,-6.28,1.78
TS,1994,62.5,26.875,-12.3,-18.94,-6.53,2.95,8.12,14.04,19.45,15.97,9.77,2.15,-6.04,-6.79,1.82
TS,1994,62.5,27.5,-12.53,-19.16,-6.59,3.16,8.29,14.29,19.63,16.14,9.94,2.22,-6.2,-7.12,1.84
TS,1994,62.5,28.125,-12.86,-19.22,-6.7,3.37,8.5,14.56,19.79,16.27,10.14,2.25,-6.51,-7.59,1.83
TS,1994,62.5,28.75,-13.19,-19.35,-6.8,3.71,8.83,14.98,20.1,16.57,10.47,2.26,-6.97,-8.25,1.86
TS,1994,62.5,29.375,-13.27,-19.43,-6.91,3.84,8.87,15.17,20.16,16.6,10.64,2.26,-7.16,-8.85,1.83
TS,1994,63,21.875,-8.33,-12.94,-4.75,2.65,5.67,11.2,16.54,14.89,9.44,3.71,-1.35,-0.94,2.98
TS,1994,63,22.5,-8.95,-13.93,-5.01,2.63,5.82,11.43,16.82,14.73,9.23,3.22,-2.35,-1.97,2.64
TS,1994,63,23.125,-10.18,-15.93,-5.65,2.62,6.25,11.92,17.32,14.6,8.93,2.51,-3.76,-3.26,2.11
TS,1994,63,23.75,-10.85,-16.72,-6.08,2.09,6.28,11.99,17.43,14.5,8.72,2.06,-4.6,-4.16,1.72
TS,1994,63,24.375,-11.31,-17,-6.4,1.61,6.16,11.95,17.37,14.39,8.51,1.7,-5.23,-4.89,1.4
TS,1994,63,25,-11.86,-17.46,-6.53,1.83,6.65,12.48,17.86,14.8,8.73,1.7,-5.64,-5.52,1.42
TS,1994,63,25.625,-12.54,-18.17,-6.61,2.38,7.5,13.36,18.69,15.54,9.19,1.85,-6.09,-6.27,1.57
TS,1994,63,26.25,-13.03,-18.75,-6.72,2.62,7.95,13.91,19.17,15.95,9.45,1.93,-6.45,-6.84,1.6
TS,1994,63,26.875,-13.26,-18.97,-6.83,2.57,7.96,14.08,19.22,15.93,9.47,1.95,-6.69,-7.12,1.53
TS,1994,63,27.5,-13.56,-19.11,-6.93,2.7,8.16,14.38,19.4,16.07,9.59,2.03,-7.03,-7.47,1.52
TS,1994,63,28.125,-13.82,-19.1,-7.11,2.64,8.07,14.4,19.3,15.9,9.59,1.98,-7.18,-7.88,1.4
TS,1994,63,28.75,-14.02,-19.15,-7.28,2.55,7.93,14.38,19.2,15.74,9.58,1.87,-7.38,-8.34,1.26
TS,1994,63,29.375,-13.99,-19.19,-7.33,2.5,7.69,14.29,19,15.52,9.53,1.79,-7.46,-8.74,1.13
TS,1994,63.5,21.875,-5.79,-10.54,-4.63,0.21,3.81,8.94,15.04,16.07,11.35,6.08,2.18,0.85,3.63
TS,1994,63.5,22.5,-6.91,-10.58,-4.28,1.69,4.6,10.21,15.83,15.35,10.16,4.72,0.11,-0.57,3.36
TS,1994,63.5,23.125,-8.65,-12.89,-5.02,2.01,5.16,10.99,16.36,14.88,9.36,3.58,-1.78,-2.06,2.66
TS,1994,63.5,23.75,-10.56,-15.48,-5.95,1.84,5.56,11.49,16.69,14.39,8.63,2.4,-3.75,-3.72,1.8
TS,1994,63.5,24.375,-11.75,-16.69,-6.43,1.73,5.84,11.85,16.92,14.21,8.27,1.7,-5.01,-4.92,1.31
TS,1994,63.5,25,-12.27,-16.98,-6.59,1.73,6.1,12.18,17.17,14.43,8.33,1.59,-5.4,-5.55,1.23
TS,1994,63.5,25.625,-12.82,-17.37,-6.76,1.64,6.34,12.51,17.4,14.61,8.4,1.52,-5.75,-6.16,1.13
TS,1994,63.5,26.25,-13.3,-17.93,-6.94,1.6,6.56,12.87,17.63,14.7,8.48,1.55,-6.07,-6.58,1.05
TS,1994,63.5,26.875,-13.63,-18.34,-7.15,1.52,6.6,13.06,17.73,14.57,8.44,1.52,-6.44,-6.88,0.92
TS,1994,63.5,27.5,-13.81,-18.33,-7.28,1.48,6.52,13.08,17.67,14.41,8.38,1.48,-6.68,-7.25,0.81
TS,1994,63.5,28.125,-13.97,-18.26,-7.46,1.18,6.2,12.87,17.39,13.98,8.17,1.37,-6.8,-7.61,0.59
TS,1994,63.5,28.75,-14.1,-18.31,-7.51,1.15,6.26,13.03,17.56,14.07,8.27,1.35,-7.12,-8.08,0.55
TS,1994,63.5,29.375,-14.2,-18.41,-7.48,1.34,6.41,13.3,17.83,14.3,8.44,1.36,-7.58,-8.57,0.56
TS,1994,64,21.875,-4.99,-11,-5.4,-1.08,2.62,7.72,14.33,16.27,11.84,6.92,3.5,1.84,3.55
TS,1994,64,22.5,-5.2,-10.97,-5.26,-0.5,2.81,8.13,14.56,15.96,11.39,6.52,2.96,1.41,3.48
TS,1994,64,23.125,-6.47,-10.91,-4.91,0.8,3.69,9.4,15.15,15.32,10.24,5.32,1.19,0.09,3.24
TS,1994,64,23.75,-7.91,-11.45,-4.89,1.54,4.33,10.34,15.54,14.72,9.31,4.19,-0.58,-1.36,2.81
TS,1994,64,24.375,-10.12,-13.78,-5.68,1.72,4.82,10.98,15.85,14.19,8.6,2.82,-2.79,-3.36,1.94
TS,1994,64,25,-12.5,-16.43,-6.62,1.81,5.36,11.72,16.25,13.75,7.94,1.48,-4.98,-5.39,1.03
TS,1994,64,25.625,-12.99,-16.81,-6.88,1.44,5.49,11.96,16.41,13.81,7.89,1.38,-5.32,-5.89,0.87
TS,1994,64,26.25,-13.38,-17.04,-7.12,1.04,5.48,12.08,16.48,13.69,7.79,1.25,-5.64,-6.32,0.69
TS,1994,64,26.875,-13.76,-17.46,-7.31,1.06,5.72,12.41,16.8,13.84,7.87,1.18,-6.22,-6.79,0.61
TS,1994,64,27.5,-14.05,-17.8,-7.49,0.97,5.89,12.66,17.07,13.97,7.95,1.12,-6.82,-7.23,0.52
TS,1994,64,28.125,-14.15,-17.8,-7.61,0.56,5.67,12.55,16.97,13.72,7.84,1.06,-7.1,-7.54,0.35
TS,1994,64,28.75,-14.19,-17.7,-7.64,0.3,5.46,12.46,16.91,13.46,7.71,1.02,-7.28,-7.93,0.22
TS,1994,64,29.375,-14.33,-17.68,-7.6,0.36,5.44,12.56,16.98,13.4,7.69,0.95,-7.72,-8.34,0.14
TS,1994,64.5,21.875,-5.9,-11.22,-5.75,-0.89,3.03,8.35,14.6,16.13,11.37,6.33,2.69,1.42,3.35
TS,1994,64.5,22.5,-4.52,-10.56,-5.63,-1.31,2.31,7.38,14.14,16.25,11.82,7.06,4.04,2.36,3.61
TS,1994,64.5,23.125,-4.84,-10.27,-5.41,-0.97,2.18,7.46,14.1,15.86,11.53,6.93,3.93,2.19,3.56
TS,1994,64.5,23.75,-6.88,-10.7,-5.34,0.09,2.96,8.82,14.52,15.11,10.41,5.78,2.05,0.63,3.12
TS,1994,64.5,24.375,-9.25,-11.91,-5.67,1,3.8,10.14,14.91,14.36,9.25,4.46,-0.11,-1.17,2.48
TS,1994,64.5,25,-11.37,-14.33,-6.42,1.14,4.4,10.91,15.32,13.93,8.52,3.06,-2.39,-3.3,1.62
TS,1994,64.5,25.625,-12.98,-16.24,-6.86,1.31,5,11.61,15.79,13.61,7.83,1.73,-4.55,-5.34,0.91
TS,1994,64.5,26.25,-13.86,-17.2,-7.16,1.44,5.64,12.29,16.52,13.96,7.83,1.21,-5.84,-6.47,0.7
TS,1994,64.5,26.875,-14.53,-17.86,-7.43,1.89,6.75,13.37,17.78,15.11,8.43,1.1,-7.1,-7.39,0.84
TS,1994,64.5,27.5,-14.78,-18,-7.65,1.29,6.56,13.28,17.74,14.91,8.26,0.88,-7.75,-7.81,0.58
TS,1994,64.5,28.125,-14.62,-17.73,-7.73,0.25,5.49,12.4,16.72,13.68,7.58,0.73,-7.71,-7.77,0.11
TS,1994,64.5,28.75,-14.56,-17.62,-7.81,-0.23,4.97,12.02,16.21,12.96,7.23,0.66,-7.96,-7.92,-0.17
TS,1994,64.5,29.375,-14.72,-17.45,-7.76,-0.1,4.99,12.21,16.33,13.01,7.25,0.62,-8.45,-8.24,-0.19
TS,1994,65,21.875,-7.54,-10.79,-5.56,-0.79,3.37,8.91,14.87,15.65,10.65,5.57,1.47,0.16,3
TS,1994,65,22.5,-6,-9.94,-5.42,-1.38,2.35,7.87,14.3,16.19,11.84,7.24,4.03,2.05,3.59
TS,1994,65,23.125,-6.25,-10.07,-5.52,-1.41,1.9,7.66,14.02,15.83,11.81,7.38,4.39,2.27,3.5
TS,1994,65,23.75,-6.95,-10.45,-5.68,-1.44,1.54,7.72,13.57,15.27,11.64,7.49,4.54,2.25,3.29
TS,1994,65,24.375,-8.88,-11.32,-5.82,-0.57,2.46,8.99,13.78,14.59,10.47,6.23,2.38,0.33,2.72
TS,1994,65,25,-10.28,-12,-5.86,0.28,3.42,10.06,14.03,14.07,9.38,4.88,0.18,-1.6,2.21
TS,1994,65,25.625,-12.1,-14.04,-6.4,0.7,4.27,10.94,14.82,13.71,8.33,3.04,-2.65,-4,1.39
TS,1994,65,26.25,-13.73,-16.19,-7.03,0.71,4.78,11.52,15.58,13.47,7.61,1.53,-4.99,-5.95,0.61
TS,1994,65,26.875,-14.6,-17.39,-7.4,0.5,4.98,11.8,16.01,13.35,7.25,0.68,-6.45,-7.1,0.14
TS,1994,65,27.5,-14.83,-17.42,-7.63,-0.18,4.7,11.64,15.85,13.08,7,0.45,-7.15,-7.49,-0.16
TS,1994,65,28.125,-15.02,-17.25,-7.82,-0.5,4.59,11.66,15.83,13.01,6.85,0.3,-7.9,-7.87,-0.34
TS,1994,65,28.75,-15.16,-17.07,-7.89,-0.44,4.62,11.84,15.92,13,6.83,0.25,-8.54,-8.18,-0.4
TS,1994,65,29.375,-15.28,-16.84,-7.87,-0.44,4.53,11.95,15.89,12.86,6.77,0.25,-9.07,-8.34,-0.47
TS,1994,65.5,21.875,-10.24,-10.46,-5.07,0.16,4.85,10.79,15.98,14.81,8.83,3.19,-2.41,-2.84,2.3
TS,1994,65.5,22.5,-9.64,-10.74,-5.6,-0.75,3.72,9.85,15.25,15.35,10.15,5.05,0.34,-1.01,2.66
TS,1994,65.5,23.125,-9.34,-11.14,-6.26,-1.68,2.59,9.01,14.45,15.71,11.39,6.92,3.15,0.76,2.96
TS,1994,65.5,23.75,-9.91,-11.39,-6.19,-1.45,2.49,9.19,14,14.93,10.71,6.37,2.34,0.24,2.61
TS,1994,65.5,24.375,-10.37,-11.7,-6.16,-1.13,2.56,9.45,13.64,14.31,10.09,5.82,1.55,-0.44,2.3
