PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
TS,1984,65.5,15.625,-14.61,-8.44,-9.97,-2.27,7.07,9.17,10.26,9.3,3.89,-1.73,-9.92,-9.67,-1.41
TS,1984,65.5,16.25,-14.59,-8.4,-9.76,-1.88,7.94,9.71,10.84,9.66,4.1,-1.65,-10.19,-9.8,-1.17
TS,1984,65.5,16.875,-14.49,-8.19,-9.47,-1.18,8.7,10.52,11.63,10.37,4.63,-1.19,-10.22,-9.67,-0.71
TS,1984,65.5,17.5,-14.53,-8.04,-9.25,-0.53,9.53,11.27,12.35,11.02,5.12,-0.74,-10.28,-9.6,-0.31
TS,1984,65.5,18.125,-14.63,-7.98,-9.31,-0.76,9.48,11.18,12.37,10.98,5.07,-0.61,-10.25,-9.2,-0.31
TS,1984,65.5,18.75,-14.48,-7.89,-9.27,-0.93,9.44,11.09,12.42,10.97,5.03,-0.46,-10.02,-8.66,-0.23
TS,1984,65.5,19.375,-14.31,-7.71,-9.09,-0.68,9.66,11.33,12.71,11.22,5.31,-0.17,-9.55,-8.31,0.03
TS,1984,65.5,20,-14.28,-7.46,-8.89,-0.45,9.88,11.62,12.99,11.47,5.59,0.13,-9.28,-7.99,0.28
TS,1984,65.5,20.625,-12.85,-6.65,-8.1,-0.03,9.77,11.93,13.49,12.08,6.2,1.06,-7.69,-6.78,1.04
TS,1985,59,11.875,-11.19,-10.23,-1.42,1.78,10.69,14.55,16.48,15.04,9.93,7.66,-2.31,-5.69,3.77
TS,1985,59,12.5,-13.25,-12.47,-1.71,1.94,11.44,15.44,17.34,15.57,10.12,7.35,-3.84,-7.53,3.37
TS,1985,59,13.125,-15.17,-13.6,-0.85,3.5,13.51,18.15,19.88,17.39,11.79,7.82,-4.91,-8.71,4.07
TS,1985,59,13.75,-15.15,-14.04,-1.15,3.23,13.33,17.96,19.63,17.24,11.63,7.57,-4.83,-8.61,3.9
TS,1985,59,14.375,-13.51,-13.8,-2.3,1.5,11.44,15.57,17.29,15.5,10.03,6.79,-3.73,-7.62,3.1
TS,1985,59,15,-12.72,-13.68,-2.45,1.34,10.91,15.11,16.9,15.29,9.75,6.74,-3.22,-7.28,3.06
TS,1985,59,15.625,-12.05,-13.54,-2.37,1.65,10.79,15.18,17.07,15.57,9.87,6.92,-2.85,-7.11,3.26
TS,1985,59,16.25,-11.42,-13.22,-2.3,1.81,10.48,15.07,17.02,15.72,9.94,6.91,-2.37,-7.08,3.38
TS,1985,59,16.875,-9.61,-11.93,-2.16,1.86,9.65,14.53,16.85,15.75,10.14,6.99,-1.3,-6.01,3.73
TS,1985,59,17.5,-7.18,-9.87,-1.79,1.83,8.63,13.68,16.54,15.7,10.34,7.12,0.04,-4.36,4.22
TS,1985,59,18.125,-3.9,-7.87,-1.65,1.3,6.74,12.05,15.92,15.52,10.72,7.44,1.85,-1.65,4.71
TS,1985,59,18.75,0.96,-5.44,-1.76,0.2,3.67,9.4,14.97,15.13,11.24,8.01,4.55,2.55,5.29
TS,1985,59,19.375,2.18,-4.3,-1.56,0.26,3.68,9.19,14.91,15.33,11.94,8.63,5.19,3.42,5.74
TS,1985,59,20,3.13,-3.49,-1.38,0.45,3.85,9.21,14.95,15.52,12.77,9.2,5.76,4.24,6.18
TS,1985,59,20.625,2.65,-3.93,-1.3,0.69,4.06,9.42,15.2,15.72,13.52,10.03,6.32,4.57,6.41
TS,1985,59.5,11.875,-13.74,-12.65,-2.8,0.24,10.33,14.14,15.85,14.3,8.6,6.32,-4.36,-8.29,2.33
TS,1985,59.5,12.5,-14.21,-13.58,-2.76,0.51,10.65,14.65,16.49,14.79,9.07,6.4,-4.42,-8.88,2.39
TS,1985,59.5,13.125,-14.84,-14.36,-2.59,1.08,11.18,15.45,17.31,15.44,9.68,6.51,-4.57,-9.36,2.58
TS,1985,59.5,13.75,-15.26,-14.77,-2.51,1.41,11.54,16.05,17.81,15.81,10.09,6.45,-4.95,-9.48,2.68
TS,1985,59.5,14.375,-14.39,-14.58,-2.98,0.5,10.68,15.06,16.82,15.02,9.42,6.07,-4.39,-9.03,2.35
TS,1985,59.5,15,-13.38,-14.22,-3.34,-0.28,9.92,14.17,15.97,14.42,8.86,5.83,-3.58,-8.51,2.15
TS,1985,59.5,15.625,-13.19,-14.27,-2.83,0.81,10.46,15,16.86,15.41,9.58,6.22,-3.44,-8.72,2.66
TS,1985,59.5,16.25,-12.74,-14.06,-2.5,1.56,10.68,15.36,17.29,15.97,9.98,6.49,-3.12,-8.78,3.01
TS,1985,59.5,16.875,-12.08,-13.63,-2.54,1.8,10.56,15.31,17.25,16.02,10.05,6.5,-2.77,-8.67,3.15
TS,1985,59.5,17.5,-10.76,-12.71,-2.34,2.02,10.1,14.93,17.21,16.16,10.25,6.62,-2.07,-7.95,3.45
TS,1985,59.5,18.125,-8.56,-11.4,-2.21,1.67,8.88,13.67,16.69,16,10.23,6.76,-0.8,-6.33,3.72
TS,1985,59.5,18.75,-4.13,-9.03,-2.27,0.62,6.09,11.13,15.69,15.55,10.64,7.27,1.74,-2.17,4.26
TS,1985,59.5,19.375,0.4,-6.66,-2.41,-0.51,3.24,8.52,14.78,15.1,11.15,7.75,4.33,2.21,4.83
TS,1985,59.5,20,1.04,-6.18,-2.44,-0.36,3.32,8.68,14.95,15.26,11.97,8.24,4.97,3.25,5.22
TS,1985,59.5,20.625,0.53,-6.52,-2.57,-0.26,3.63,9.21,15.22,15.45,12.67,8.86,5.49,3.77,5.46
TS,1985,60,11.875,-14.83,-13.7,-3.89,-1.31,9.58,13.27,15.17,13.6,7.71,5.35,-5.36,-10.49,1.26
TS,1985,60,12.5,-15.51,-14.65,-3.96,-1.56,9.5,13.31,15.2,13.57,7.73,5.21,-5.35,-10.52,1.08
TS,1985,60,13.125,-15.43,-14.96,-3.86,-1.35,9.56,13.59,15.5,13.82,8.03,5.08,-5.24,-10.59,1.18
TS,1985,60,13.75,-15.02,-15.01,-3.97,-1.37,9.36,13.53,15.43,13.8,8.04,5.01,-5.18,-10.44,1.18
TS,1985,60,14.375,-14.66,-15.06,-4.14,-1.49,9.06,13.36,15.26,13.71,7.96,5.01,-5.05,-10.16,1.15
TS,1985,60,15,-14.14,-14.89,-4.06,-1.31,9.01,13.38,15.34,13.93,8.09,5.19,-4.49,-9.81,1.35
TS,1985,60,15.625,-13.57,-14.75,-3.89,-0.99,9.08,13.5,15.53,14.24,8.32,5.42,-3.85,-9.56,1.62
TS,1985,60,16.25,-12.92,-14.27,-3.51,-0.34,9.27,13.75,15.87,14.68,8.68,5.69,-3.34,-9.66,1.99
TS,1985,60,16.875,-12.28,-13.79,-3.12,0.48,9.48,14.12,16.32,15.23,9.2,5.97,-2.92,-9.57,2.43
TS,1985,60,17.5,-11.64,-13.34,-3.01,1.01,9.26,14,16.26,15.42,9.45,6.15,-2.44,-9.14,2.66
TS,1985,60,18.125,-9.75,-12.3,-2.94,0.84,8.12,12.9,15.77,15.32,9.61,6.39,-1.23,-7.45,2.94
TS,1985,60,18.75,-6.29,-11.1,-2.91,0.2,5.91,11.18,15.62,15.58,10.51,6.9,0.85,-3.82,3.55
TS,1985,60,19.375,-3.95,-10.2,-3.17,-0.57,4.17,9.73,15.37,15.54,11.09,7.24,2.57,-0.99,3.9
TS,1985,60,20,-4.5,-10.09,-3.33,-0.62,4.21,9.91,15.63,15.69,11.35,7.38,3.01,-0.51,4.01
TS,1985,60,20.625,-4.52,-10,-3.34,-0.86,3.97,9.89,15.61,15.67,11.84,8.11,4,0.61,4.25
TS,1985,60.5,11.875,-15.97,-14.41,-4.79,-2.28,8.89,12.83,14.59,12.97,6.79,4.43,-7.01,-12.82,0.27
TS,1985,60.5,12.5,-15.98,-15.07,-4.95,-2.57,8.65,12.52,14.38,12.8,6.68,4.31,-7.1,-12.3,0.11
TS,1985,60.5,13.125,-15.68,-15.35,-5.02,-2.64,8.44,12.35,14.3,12.77,6.7,4.24,-7.02,-12.02,0.09
TS,1985,60.5,13.75,-15.48,-15.27,-4.84,-2.32,8.4,12.6,14.56,13.09,7.02,4.37,-6.36,-11.79,0.33
TS,1985,60.5,14.375,-15.38,-15.32,-4.65,-1.81,8.46,12.94,14.91,13.5,7.37,4.61,-5.85,-11.47,0.61
TS,1985,60.5,15,-15.31,-15.38,-4.48,-1.41,8.4,13.09,15.11,13.8,7.59,4.79,-5.35,-11.24,0.8
TS,1985,60.5,15.625,-14.92,-15.23,-4.22,-0.83,8.58,13.45,15.54,14.28,8.03,5.1,-4.7,-11.17,1.16
TS,1985,60.5,16.25,-14.13,-14.8,-3.95,-0.39,8.59,13.64,15.87,14.68,8.48,5.41,-3.97,-10.87,1.55
TS,1985,60.5,16.875,-11.43,-13.36,-3.48,-0.11,7.69,13.05,15.96,15.04,9.19,5.92,-2.46,-8.74,2.27
TS,1985,60.5,17.5,-7.94,-11.75,-3.21,-0.24,5.81,11.66,15.66,15.21,9.93,6.48,-0.33,-5.38,2.99
TS,1985,60.5,18.125,-5.22,-10.99,-3.36,-0.95,3.72,10.1,15.12,15.24,10.54,6.79,1.49,-2.35,3.34
TS,1985,60.5,18.75,-3.33,-11,-3.59,-1.64,2.41,8.84,14.82,15.36,11.13,7.09,2.82,-0.22,3.56
TS,1985,60.5,19.375,-2.6,-11.13,-3.68,-2.06,1.94,8.04,14.69,15.44,11.7,7.52,3.66,0.89,3.7
TS,1985,60.5,20,-3.36,-10.88,-3.52,-2.07,2.24,8.21,14.76,15.55,12.09,8.02,4.03,0.98,3.84
TS,1985,60.5,20.625,-4.58,-10.68,-3.44,-2.12,2.57,8.58,14.8,15.63,12.4,8.58,4.32,0.61,3.89
TS,1985,61,11.875,-16.28,-14.88,-6.07,-3.1,7.29,12.27,13.83,12.16,5.7,3.52,-8.35,-13.63,-0.63
TS,1985,61,12.5,-16.36,-15.25,-6.11,-3.35,7.02,11.95,13.56,11.99,5.63,3.51,-8.18,-13.15,-0.73
TS,1985,61,13.125,-16.3,-15.41,-6.08,-3.31,7.05,11.78,13.49,12.04,5.69,3.68,-8.09,-12.42,-0.66
TS,1985,61,13.75,-16.21,-15.48,-5.65,-2.61,7.54,12.33,14.09,12.68,6.28,4.03,-7.54,-12.22,-0.23
TS,1985,61,14.375,-16.11,-15.55,-5.09,-1.87,8.18,13,14.81,13.44,6.97,4.38,-6.88,-12.3,0.25
TS,1985,61,15,-15.96,-15.67,-4.95,-1.84,7.96,12.91,14.81,13.56,7.1,4.49,-6.3,-12.21,0.32
TS,1985,61,15.625,-15.76,-15.83,-4.82,-1.74,7.74,12.91,14.9,13.74,7.34,4.65,-5.6,-12.21,0.44
TS,1985,61,16.25,-14.19,-14.81,-4.45,-1.3,7.54,12.83,15.11,14.09,7.88,5.08,-4.41,-11.47,0.99
TS,1985,61,16.875,-10.5,-12.89,-3.84,-0.84,6.27,11.94,15.29,14.6,8.93,5.9,-1.95,-8.24,2.06
TS,1985,61,17.5,-5.59,-11.52,-3.5,-1.47,3.41,9.85,15,14.91,10.04,6.7,1.33,-3.04,3.01
TS,1985,61,18.125,-2.29,-11.29,-3.52,-2.43,1.25,8.11,14.55,15.07,10.76,7.14,3.62,0.54,3.46
TS,1985,61,18.75,-0.89,-11.24,-3.64,-2.7,0.93,7.39,14.18,15.23,11.21,7.28,4.21,1.88,3.65
TS,1985,61,19.375,-0.87,-11.03,-3.72,-2.77,1.17,7.14,14.05,15.3,11.71,7.56,4.33,2.23,3.76
TS,1985,61,20,-1.79,-10.99,-3.78,-2.88,1.38,7.08,14.14,15.34,12.24,8.02,4.51,2.25,3.79
TS,1985,61,20.625,-3.73,-11.17,-3.63,-2.4,2.3,7.95,14.36,15.45,12.29,8.28,3.88,1.13,3.73
TS,1985,61.5,11.875,-15.88,-14.86,-7.38,-4.11,4.92,11.18,12.63,11.03,4.32,2.41,-9.18,-13.72,-1.55
TS,1985,61.5,12.5,-15.97,-15.03,-7.16,-4.15,5.47,11.16,12.58,11.07,4.52,2.68,-8.8,-13.02,-1.39
TS,1985,61.5,13.125,-16.01,-15.16,-6.95,-4.01,5.73,11.21,12.69,11.31,4.77,3.02,-8.62,-12.37,-1.2
TS,1985,61.5,13.75,-16.07,-15.34,-6.68,-3.7,5.85,11.39,12.96,11.76,5.11,3.41,-8.52,-11.98,-0.98
TS,1985,61.5,14.375,-15.96,-15.44,-5.99,-3.12,6.69,11.88,13.53,12.44,5.72,3.81,-7.85,-12.13,-0.53
TS,1985,61.5,15,-15.94,-15.58,-5.37,-2.6,7.3,12.28,14.01,13.04,6.3,4.15,-7.15,-12.24,-0.15
TS,1985,61.5,15.625,-15.65,-15.77,-5.02,-1.95,7.37,12.63,14.41,13.51,6.9,4.48,-6.12,-12.22,0.21
TS,1985,61.5,16.25,-14.56,-15.41,-4.53,-1.19,7.24,12.82,14.86,14.08,7.71,4.99,-4.69,-11.49,0.82
TS,1985,61.5,16.875,-9.66,-12.95,-3.88,-1.01,5.52,11.45,15.07,14.61,9.07,6.1,-1.51,-7.23,2.13
TS,1985,61.5,17.5,-4.73,-11.24,-3.59,-1.52,3.36,9.63,14.89,14.93,10.27,7.12,1.75,-2.78,3.17
TS,1985,61.5,18.125,-1.8,-11.33,-3.75,-2.64,1.71,8.07,14.19,14.93,10.62,7.29,3.52,0.12,3.41
TS,1985,61.5,18.75,-0.01,-11.22,-3.88,-3.16,1.11,7.14,13.65,14.96,10.91,7.33,4.31,1.83,3.58
TS,1985,61.5,19.375,0.01,-11.03,-4.06,-3.25,1.17,6.76,13.5,15.03,11.43,7.38,4.32,2.28,3.63
TS,1985,61.5,20,-0.75,-10.98,-4.14,-3.28,1.29,6.66,13.56,15.1,11.96,7.67,4.41,2.43,3.66
TS,1985,61.5,20.625,-2,-10.96,-4.03,-3.14,1.67,7.07,13.74,15.22,12.51,8.15,4.46,2.14,3.74
TS,1985,62,11.875,-15.87,-14.44,-8.19,-4.61,3.97,10.5,11.95,10.45,3.45,1.79,-9.68,-13.67,-2.03
TS,1985,62,12.5,-15.97,-14.83,-7.95,-4.56,4.15,10.63,12.05,10.67,3.77,2.15,-9.3,-13.15,-1.86
TS,1985,62,13.125,-15.73,-15.01,-7.53,-4.66,4.04,10.46,11.87,10.67,3.88,2.6,-8.74,-12.53,-1.72
TS,1985,62,13.75,-15.46,-15.18,-6.9,-4.07,5.06,10.96,12.4,11.37,4.47,3.12,-8.41,-12.33,-1.25
TS,1985,62,14.375,-15.32,-15.56,-6.18,-3.25,6.54,11.76,13.24,12.32,5.31,3.68,-8.17,-12.27,-0.66
TS,1985,62,15,-15.64,-15.9,-5.69,-2.86,6.76,12.09,13.64,12.8,5.85,3.99,-7.58,-12.22,-0.4
TS,1985,62,15.625,-15.85,-16.2,-5.23,-2.5,6.89,12.36,13.93,13.2,6.34,4.28,-6.9,-12.11,-0.15
TS,1985,62,16.25,-15.6,-16.48,-4.82,-2.04,7.15,12.86,14.47,13.81,7.11,4.55,-5.86,-12.33,0.24
TS,1985,62,16.875,-13.44,-15.6,-4.36,-1.7,6.71,12.59,14.83,14.38,8.19,5.14,-3.88,-10.82,1
TS,1985,62,17.5,-6.54,-12.93,-4.03,-2.2,4.14,10.2,14.57,14.7,9.81,6.62,0.35,-4.95,2.48
TS,1985,62,18.125,-1.05,-11.44,-3.93,-2.98,2.17,8.2,14.09,14.88,10.91,7.53,3.45,-0.42,3.45
TS,1985,62,18.75,0.36,-11.36,-4.1,-3.41,1.71,7.43,13.39,14.87,10.88,7.25,3.93,1.01,3.5
TS,1985,62,19.375,0.41,-11.35,-4.26,-3.54,1.5,6.91,13.02,14.9,11.05,7.19,4.15,1.73,3.48
TS,1985,62,20,-0.53,-11.55,-4.42,-3.59,1.44,6.64,13.1,14.97,11.78,7.56,4.24,1.94,3.46
TS,1985,62,20.625,-2.37,-11.97,-4.43,-3.25,2.02,7.18,13.31,15.05,12.23,7.78,3.71,1.23,3.37
TS,1985,62.5,11.875,-15.72,-13.93,-8.25,-5.14,2.8,9.9,11.45,10.04,3,1.83,-9.61,-13.13,-2.23
TS,1985,62.5,12.5,-16,-14.62,-8.27,-5.05,3.35,10.05,11.6,10.34,3.31,1.98,-9.37,-13.02,-2.14
TS,1985,62.5,13.125,-15.56,-14.87,-7.6,-4.8,3.8,10.25,11.81,10.74,3.72,2.58,-8.83,-12.6,-1.78
TS,1985,62.5,13.75,-15.16,-15.25,-6.87,-4.27,4.63,10.79,12.35,11.45,4.39,3.28,-8.4,-12.37,-1.29
TS,1985,62.5,14.375,-15.46,-16.08,-6.32,-3.43,5.8,11.73,13.27,12.36,5.2,3.64,-8.44,-12.48,-0.85
TS,1985,62.5,15,-15.81,-16.7,-5.85,-2.88,6.52,12.28,13.81,12.94,5.78,3.94,-8.28,-12.58,-0.57
TS,1985,62.5,15.625,-16.2,-16.93,-5.51,-2.7,6.5,12.36,13.91,13.15,6.19,4.12,-7.52,-12.55,-0.43
TS,1985,62.5,16.25,-16.18,-16.86,-5.17,-2.47,6.52,12.43,14.07,13.42,6.73,4.32,-6.51,-12.37,-0.17
TS,1985,62.5,16.875,-14.17,-15.45,-4.58,-1.71,6.54,12.46,14.48,14.04,7.77,4.83,-4.83,-11.01,0.7
TS,1985,62.5,17.5,-11.47,-14.29,-4.2,-1.43,6.1,11.99,14.7,14.54,8.8,5.44,-2.95,-8.98,1.52
TS,1985,62.5,18.125,-5.2,-12.84,-4.13,-2.5,3.9,9.6,14.24,14.78,10.15,6.65,0.65,-4.18,2.59
TS,1985,62.5,18.75,-0.17,-11.52,-4.03,-3.29,2.23,7.59,13.73,15,11.22,7.56,3.54,-0.29,3.46
TS,1985,62.5,19.375,-0.44,-11.65,-4.17,-3.4,1.94,7.13,13.26,15.01,11.25,7.49,3.86,0.4,3.39
TS,1985,62.5,20,-1.6,-12.07,-4.33,-3.41,1.84,6.99,13.03,15.04,11.5,7.48,3.85,0.5,3.24
TS,1985,62.5,20.625,-4.63,-13.33,-4.49,-2.86,2.69,8.04,13.37,15.06,11.67,7.4,2.63,-1.15,2.87
TS,1985,63,11.875,-15,-13.25,-7.47,-5.05,1.71,9.89,11.65,10.22,2.98,1.92,-8.96,-11.69,-1.92
TS,1985,63,12.5,-15.21,-14.19,-7.54,-5.08,2.26,9.75,11.51,10.32,3.19,2.21,-8.72,-11.81,-1.94
TS,1985,63,13.125,-15.51,-15.27,-7.66,-5.12,2.66,9.72,11.46,10.5,3.4,2.45,-8.69,-12.13,-2.02
TS,1985,63,13.75,-15.53,-16.27,-6.91,-3.92,4.25,11.19,12.82,11.89,4.57,3.08,-8.95,-12.28,-1.34
TS,1985,63,14.375,-15.77,-17.18,-6.22,-2.8,5.9,12.57,14.06,13.13,5.66,3.66,-9.26,-12.65,-0.74
TS,1985,63,15,-16.17,-17.39,-5.91,-2.78,6.04,12.45,13.91,13.06,5.84,3.9,-8.97,-12.85,-0.74
TS,1985,63,15.625,-16.54,-17.52,-5.71,-2.84,5.91,12.24,13.68,12.92,5.97,4.01,-8.63,-12.96,-0.79
TS,1985,63,16.25,-16.91,-17.58,-5.61,-2.78,5.97,12.23,13.69,13.04,6.33,4.11,-7.75,-13.03,-0.69
TS,1985,63,16.875,-16.91,-17.44,-5.48,-2.57,6.11,12.27,13.81,13.29,6.79,4.25,-6.75,-12.87,-0.46
TS,1985,63,17.5,-15.61,-16.64,-5.03,-1.87,6.36,12.48,14.33,13.92,7.67,4.53,-5.58,-11.98,0.21
TS,1985,63,18.125,-13.2,-15.68,-4.72,-1.51,6.07,12.05,14.55,14.44,8.63,5.04,-3.84,-10.31,0.96
TS,1985,63,18.75,-7.29,-13.6,-4.39,-2.38,4.02,9.56,14.1,14.83,10.23,6.48,0.07,-5.61,2.17
TS,1985,63,19.375,-2.93,-11.78,-4.07,-3.08,2.34,7.47,13.74,15.21,11.68,7.76,3.34,-1.73,3.16
TS,1985,63,20,-4.47,-12.17,-4.28,-3.15,2.06,7.32,13.49,15.14,11.74,7.48,3.08,-2.04,2.85
TS,1985,63,20.625,-6.68,-13.19,-4.6,-3.29,1.7,7.21,13.18,15.02,11.86,7.36,2.8,-2.9,2.37
TS,1985,63.5,11.875,-12.29,-12.03,-5.14,-2.74,4.36,11.08,12.98,11.74,5.06,4,-6.5,-9.23,0.11
TS,1985,63.5,12.5,-14.8,-14.55,-6.61,-4.11,2.96,10.7,12.57,11.28,4.14,2.89,-8.22,-11.04,-1.23
TS,1985,63.5,13.125,-15.41,-15.93,-6.73,-4.03,3.95,10.99,12.71,11.59,4.42,3.14,-8.56,-11.78,-1.3
TS,1985,63.5,13.75,-15.94,-17.14,-6.55,-3.61,5.27,11.59,13.15,12.13,4.92,3.52,-8.89,-12.38,-1.16
TS,1985,63.5,14.375,-16.34,-17.74,-6.11,-2.86,6.08,12.5,13.88,12.9,5.66,3.87,-9.33,-13.02,-0.88
TS,1985,63.5,15,-16.76,-18.12,-5.89,-2.57,6.1,12.87,14.11,13.17,6.03,3.95,-9.55,-13.55,-0.85
TS,1985,63.5,15.625,-17.29,-18.25,-5.82,-2.76,5.78,12.65,13.86,12.97,6.09,3.87,-9.35,-13.79,-1
TS,1985,63.5,16.25,-17.92,-18.36,-5.7,-2.8,5.88,12.65,13.84,13.01,6.34,3.87,-8.96,-14.1,-1.02
TS,1985,63.5,16.875,-18.32,-18.24,-5.58,-2.73,6.03,12.61,13.89,13.18,6.63,3.84,-8.06,-14.19,-0.91
TS,1985,63.5,17.5,-17.98,-17.94,-5.54,-2.68,5.82,12.38,13.82,13.23,6.83,3.75,-7.29,-13.89,-0.79
TS,1985,63.5,18.125,-16.82,-17.53,-5.48,-2.36,5.75,12.38,14.06,13.58,7.35,3.86,-6.37,-13.25,-0.4
TS,1985,63.5,18.75,-15.88,-16.99,-5.38,-2.32,5.65,12.23,14.34,13.93,7.95,4.06,-5.19,-12.56,-0.01
TS,1985,63.5,19.375,-11.44,-13.95,-4.75,-2.52,4.13,10.24,14.33,14.48,9.47,5.29,-1.91,-8.72,1.22
TS,1985,63.5,20,-7.77,-11.23,-4.08,-2.26,3.06,8.69,14.4,15.05,10.81,6.38,0.91,-5.62,2.36
TS,1985,63.5,20.625,-9.55,-12.79,-4.45,-2.85,2.03,7.95,13.68,14.8,10.92,6.58,1.21,-6.19,1.78
TS,1985,64,11.875,-11.05,-11.99,-3.73,-0.66,6.41,12.09,14.02,12.74,6.39,5.15,-5.38,-8.71,1.27
TS,1985,64,12.5,-13.88,-14.88,-5.76,-2.99,4.11,11.42,13.24,11.9,5.08,3.6,-7.66,-11.09,-0.58
TS,1985,64,13.125,-15.63,-16.95,-7.02,-4.37,2.54,10.91,12.57,11.27,4.2,2.57,-9.15,-12.68,-1.81
TS,1985,64,13.75,-16.29,-18.08,-7.34,-4.54,2.24,10.83,12.42,11.19,4.06,2.43,-9.58,-13.33,-2.17
TS,1985,64,14.375,-16.87,-18.87,-7.4,-4.39,2.13,11.07,12.55,11.37,4.22,2.44,-9.91,-13.89,-2.3
TS,1985,64,15,-17.2,-18.91,-6.67,-3.5,3.81,12.11,13.33,12.16,5.21,3.02,-9.83,-14.23,-1.72
TS,1985,64,15.625,-17.65,-18.93,-6.13,-2.92,4.95,12.79,13.87,12.71,5.92,3.36,-9.7,-14.55,-1.36
TS,1985,64,16.25,-18.11,-18.89,-6.04,-2.96,5.06,12.74,13.85,12.71,6.09,3.3,-9.47,-14.81,-1.38
TS,1985,64,16.875,-18.29,-18.79,-6.03,-3.06,4.87,12.56,13.73,12.65,6.16,3.15,-9.19,-14.89,-1.43
TS,1985,64,17.5,-17.89,-18.61,-6.12,-3.26,4.41,12.15,13.41,12.53,6.15,2.97,-8.78,-14.52,-1.46
TS,1985,64,18.125,-17.58,-18.55,-6.14,-3.36,4.32,11.95,13.28,12.54,6.3,2.94,-8.08,-14.24,-1.38
TS,1985,64,18.75,-17.58,-18.52,-5.99,-3.17,4.81,12.13,13.67,12.9,6.79,3.12,-6.98,-14.21,-1.09
TS,1985,64,19.375,-17.58,-18.48,-5.82,-2.95,5.3,12.23,13.97,13.21,7.22,3.32,-6.04,-14.13,-0.81
TS,1985,64,20,-15.08,-16.46,-5.25,-2.46,4.69,11.34,14.16,13.78,8.21,4.13,-4.02,-12.18,0.07
TS,1985,64,20.625,-12.66,-14.51,-4.75,-2.06,3.89,10.2,14.2,14.29,9.22,5.11,-1.68,-9.92,0.94
TS,1985,64.5,11.875,-10.31,-11.94,-3.49,-1.25,6.2,11.77,14,12.68,6.7,5.48,-4.47,-8.72,1.39
TS,1985,64.5,12.5,-13.88,-15.67,-5.7,-3.3,4.5,11.69,13.48,11.86,5.23,3.82,-7.51,-12.04,-0.63
TS,1985,64.5,13.125,-15.33,-17.2,-6.83,-4.22,3.17,11.31,12.9,11.36,4.5,2.67,-8.9,-13.29,-1.66
TS,1985,64.5,13.75,-16.25,-18.24,-7.37,-4.49,2.86,11.26,12.73,11.23,4.32,2.24,-9.58,-14.07,-2.11
TS,1985,64.5,14.375,-16.75,-18.88,-7.52,-4.56,2.63,11.26,12.61,11.14,4.4,2.27,-9.76,-14.6,-2.31
TS,1985,64.5,15,-17.17,-19.27,-7.41,-4.45,2.51,11.37,12.63,11.19,4.61,2.29,-9.9,-14.98,-2.38
TS,1985,64.5,15.625,-17.49,-19.33,-6.84,-3.86,3.2,11.91,13.14,11.72,5.18,2.47,-9.89,-15.1,-2.07
TS,1985,64.5,16.25,-17.68,-19.33,-6.46,-3.56,3.56,12.15,13.41,12.01,5.55,2.54,-9.76,-15.14,-1.89
TS,1985,64.5,16.875,-17.82,-19.3,-6.52,-3.84,3.05,11.81,13.12,11.82,5.47,2.32,-9.48,-15.19,-2.05
TS,1985,64.5,17.5,-17.89,-19.28,-6.57,-4.09,2.67,11.54,12.85,11.68,5.44,2.15,-9.06,-15.18,-2.15
TS,1985,64.5,18.125,-17.9,-19.46,-6.43,-3.75,3.57,11.84,13.17,12.07,5.96,2.43,-8.47,-15.12,-1.84
TS,1985,64.5,18.75,-18.01,-19.54,-6.26,-3.39,4.39,12.1,13.48,12.46,6.45,2.61,-7.89,-15.13,-1.56
TS,1985,64.5,19.375,-18.11,-19.46,-6.08,-3.16,4.8,12.2,13.72,12.75,6.84,2.76,-7.34,-15.13,-1.35
TS,1985,64.5,20,-18.12,-19.32,-5.95,-3.04,4.94,12.2,13.81,12.91,7.12,2.85,-6.84,-15.06,-1.21
TS,1985,64.5,20.625,-15.73,-17.44,-5.5,-2.76,3.97,10.76,13.66,13.29,8.13,4.07,-4,-12.41,-0.33
TS,1985,65,11.875,-5.36,-6.98,-1.16,0.4,5.56,11.22,13.79,13.24,8.27,6.59,-0.62,-4.65,3.36
TS,1985,65,12.5,-12.07,-14.08,-5.15,-3.19,3.37,11.7,13.49,12.02,5.76,3.95,-6.26,-11.28,-0.15
TS,1985,65,13.125,-15.02,-17.28,-7.09,-4.76,2.03,11.18,12.84,11.12,4.41,2.27,-8.79,-14.08,-1.93
TS,1985,65,13.75,-16.21,-18.61,-8.05,-5.57,0.69,9.76,11.76,10.14,3.38,0.95,-9.9,-15.07,-3.06
TS,1985,65,14.375,-16.87,-19.44,-8.53,-6.03,-0.48,9.03,11.09,9.55,2.91,0.35,-10.46,-15.64,-3.71
TS,1985,65,15,-17.01,-19.8,-8.47,-5.85,-0.72,9.51,11.22,9.69,3.26,0.64,-10.48,-15.73,-3.64
TS,1985,65,15.625,-17.24,-19.99,-8.01,-5.21,0.5,10.5,11.97,10.38,4.05,1.2,-10.4,-15.77,-3.17
TS,1985,65,16.25,-17.49,-20.04,-7.34,-4.49,1.83,11.31,12.79,11.17,4.83,1.6,-10.24,-15.75,-2.65
