PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
TS,1985,58.5,11.875,-9.5,-8.72,-0.6,2.14,10.47,13.94,16.14,14.99,10.35,8.42,-1.09,-3.42,4.43
TS,1985,58.5,12.5,-12.13,-11.17,-0.68,2.41,11.5,15.16,17.14,15.65,10.5,8.05,-2.98,-5.41,4
TS,1985,58.5,5,4.61,3.79,3.96,4.52,7.59,10.86,14.45,14.93,12.43,11.12,7.92,5.83,8.5
TS,1985,58.5,5.625,0.03,0.88,2.3,3.37,8.07,10.76,14.04,14.04,11.11,9.96,4.49,3.37,6.87
TS,1985,58.5,6.25,-6.44,-3.53,-0.17,1.7,8.74,10.63,13.2,12.43,8.88,8,-0.55,-0.16,4.39
TS,1985,58.5,6.875,-9.74,-6.8,-2.73,-0.1,8.85,10.95,12.83,11.36,7.4,6.49,-3.31,-2.6,2.72
TS,1985,58.5,7.5,-10.22,-7.39,-3.04,-0.21,8.84,11.54,13.17,11.49,7.41,6.32,-3.61,-3.45,2.57
TS,1985,58.5,8.125,-9.32,-6.7,-2.23,0.48,9.39,12.52,14.15,12.46,8.4,7.08,-2.4,-3.15,3.39
TS,1985,58.5,8.75,-3.2,-2.78,-0.2,2.18,9.21,13.46,15.44,14.3,10.95,9.39,2.51,0.5,5.98
TS,1985,58.5,9.375,0.35,-0.22,1.1,3.18,9.12,13.84,15.95,15.16,12.34,10.66,5.42,2.85,7.48
TS,1985,59,10,-4.01,-3.36,-0.15,2.38,9.7,14.26,16.28,15.19,11.5,9.43,2.8,-0.58,6.12
TS,1985,59,10.625,-2.55,-2.51,0.48,2.89,9.38,14.19,16.36,15.53,12.03,10,4.01,0.64,6.7
TS,1985,59,11.25,-7.44,-6.63,-0.58,2.23,10.04,14.13,16.21,15.1,10.66,8.64,0.54,-2.75,5.01
TS,1985,59,11.875,-11.19,-10.23,-1.42,1.78,10.69,14.55,16.48,15.04,9.93,7.66,-2.31,-5.69,3.77
TS,1985,59,12.5,-13.25,-12.47,-1.71,1.94,11.44,15.44,17.34,15.57,10.12,7.35,-3.84,-7.53,3.37
TS,1985,59,5,3.17,3,3.39,4.29,7.94,10.97,14.29,14.85,12.23,10.79,7.11,5.19,8.1
TS,1985,59,5.625,-1.19,0.29,1.68,3.29,8.47,11.18,14.33,14.22,10.93,9.47,3.3,2.51,6.54
TS,1985,59,6.25,-10.26,-6.73,-2.87,-0.43,7.96,11.29,13.25,11.75,7.42,5.99,-5.59,-3.53,2.35
TS,1985,59,6.875,-13.33,-9.67,-5.35,-2.56,6.49,10.48,11.9,9.96,5.43,4.28,-8.31,-6.32,0.25
TS,1985,59,7.5,-13.43,-10.15,-6.06,-3.22,5.57,9.6,10.95,9.12,4.77,4.02,-7.41,-7.08,-0.28
TS,1985,59,8.125,-13.63,-10.05,-4.97,-2.34,7.74,11.34,12.83,10.78,6.22,5.05,-6.15,-7.21,0.8
TS,1985,59,8.75,-11.6,-8.67,-3.36,-0.66,9.26,12.86,14.56,12.63,8.04,6.39,-3.75,-6.09,2.47
TS,1985,59,9.375,-8.87,-6.99,-1.68,1.38,10.49,14.19,16.04,14.43,9.84,7.76,-1.09,-4.41,4.26
TS,1985,59.5,10,-12.5,-10.16,-3.74,-1.13,9.4,13.19,14.93,13.32,7.8,5.71,-4.57,-8.98,1.94
TS,1985,59.5,10.625,-10.3,-8.84,-2.3,1.03,9.98,13.96,15.84,14.5,9.2,6.94,-2.37,-6.85,3.4
TS,1985,59.5,11.25,-11.62,-10.37,-2.33,0.97,10.26,14.12,15.97,14.58,9.1,6.81,-3,-7.24,3.1
TS,1985,59.5,11.875,-13.74,-12.65,-2.8,0.24,10.33,14.14,15.85,14.3,8.6,6.32,-4.36,-8.29,2.33
TS,1985,59.5,12.5,-14.21,-13.58,-2.76,0.51,10.65,14.65,16.49,14.79,9.07,6.4,-4.42,-8.88,2.39
TS,1985,59.5,5,1.91,2.14,2.95,4.16,8.29,11.16,14.29,14.61,11.85,10.23,6.14,4.37,7.67
TS,1985,59.5,5.625,-4.35,-1.91,0.7,3.2,9.32,11.65,14.29,13.69,9.81,8.49,0.8,0.54,5.52
TS,1985,59.5,6.25,-11.12,-7.41,-3.38,-0.18,6.52,10.79,12.68,11.22,6.7,5.55,-5.91,-4.9,1.71
TS,1985,59.5,6.875,-16.07,-11.87,-7.26,-3.8,2.35,9.21,10.55,8.61,3.87,2.87,-11.01,-9.65,-1.85
TS,1985,59.5,7.5,-16.4,-12.15,-7.75,-4.25,3.73,9.4,10.59,8.54,3.71,2.93,-10.4,-10.03,-1.84
TS,1985,59.5,8.125,-16.2,-11.99,-7.22,-3.83,5.41,10.47,11.74,9.53,4.48,3.49,-9.43,-10.22,-1.15
TS,1985,59.5,8.75,-15.27,-11.27,-5.82,-2.8,7.37,11.48,13.05,10.87,5.73,4.43,-7.9,-9.84,0
TS,1985,59.5,9.375,-13.89,-10.72,-4.75,-1.99,8.54,12.39,14.05,12.16,6.79,5.09,-6.24,-9.47,1
TS,1985,60,10,-14.16,-11.66,-5.01,-1.8,8.8,12.71,14.46,12.61,6.72,4.79,-7.16,-11.23,0.76
TS,1985,60,10.625,-13.72,-11.9,-4.25,-1.15,9.52,13.21,15.11,13.44,7.45,5.27,-5.97,-10.78,1.35
TS,1985,60,11.25,-13.82,-12.41,-3.78,-0.96,9.69,13.22,15.23,13.75,7.82,5.51,-5.09,-10.28,1.57
TS,1985,60,11.875,-14.83,-13.7,-3.89,-1.31,9.58,13.27,15.17,13.6,7.71,5.35,-5.36,-10.49,1.26
TS,1985,60,12.5,-15.51,-14.65,-3.96,-1.56,9.5,13.31,15.2,13.57,7.73,5.21,-5.35,-10.52,1.08
TS,1985,60,5,1.31,1.8,2.99,4.29,8.75,11.4,14.39,14.4,11.47,9.94,5.26,3.75,7.48
TS,1985,60,5.625,-5,-2.85,-0.45,1.84,7.95,10.95,13.37,12.63,8.79,7.55,-1.14,-0.94,4.39
TS,1985,60,6.25,-11.29,-7.88,-4.6,-1.57,5.4,9.6,11.45,10.03,5.46,4.48,-7.82,-6.16,0.59
TS,1985,60,6.875,-15.61,-12.02,-8.45,-4.79,0.84,7.24,8.72,7.01,1.91,1.25,-11.27,-10.5,-2.97
TS,1985,60,7.5,-17.47,-13.62,-9.76,-5.73,0.63,7.86,9.07,6.96,1.41,0.69,-12.43,-12.36,-3.73
TS,1985,60,8.125,-17.75,-13.66,-9.62,-5.42,2.71,9.99,11,8.44,2.61,1.69,-12.32,-12.78,-2.93
TS,1985,60,8.75,-16.48,-12.59,-7.94,-4.26,4.96,10.56,11.87,9.63,3.99,2.97,-10.59,-11.71,-1.63
TS,1985,60,9.375,-15.27,-11.81,-6.35,-3.08,6.95,11.34,12.9,10.96,5.38,4.07,-8.9,-11.01,-0.4
TS,1985,60.5,10,-15.8,-13.39,-6.77,-3.32,6.74,11.66,13.26,11.45,5.06,3.56,-9.83,-13.21,-0.88
TS,1985,60.5,10.625,-15.57,-13.61,-5.91,-2.5,8.35,12.89,14.56,12.72,6.22,4.31,-8.73,-13.37,-0.05
TS,1985,60.5,11.25,-15.71,-13.94,-5.17,-2.16,8.87,13,14.73,13,6.67,4.46,-7.66,-13.14,0.25
TS,1985,60.5,11.875,-15.97,-14.41,-4.79,-2.28,8.89,12.83,14.59,12.97,6.79,4.43,-7.01,-12.82,0.27
TS,1985,60.5,12.5,-15.98,-15.07,-4.95,-2.57,8.65,12.52,14.38,12.8,6.68,4.31,-7.1,-12.3,0.11
TS,1985,60.5,5,-0.72,0.28,1.61,3.09,8.59,11.13,13.83,13.64,10.28,9.14,2.75,1.86,6.29
TS,1985,60.5,5.625,-7.23,-4.29,-2.13,0.77,8.72,11.54,13.52,12.43,7.81,6.95,-3.63,-3.26,3.43
TS,1985,60.5,6.25,-11.84,-8.07,-5.13,-1.67,7.19,11.6,13.17,11.22,5.97,4.78,-8.87,-7,0.95
TS,1985,60.5,6.875,-15.24,-11.27,-7.82,-3.97,4.26,10.1,11.43,9.27,3.56,2.45,-11.64,-10.12,-1.58
TS,1985,60.5,7.5,-17.97,-14.18,-10.37,-6.29,0.27,7.41,8.74,6.77,0.61,-0.09,-13.36,-12.93,-4.28
TS,1985,60.5,8.125,-17.44,-13.67,-9.93,-5.84,2.12,8.62,9.94,7.78,1.65,1.06,-12.65,-12.87,-3.44
TS,1985,60.5,8.75,-16.55,-12.94,-8.95,-5.04,4.27,9.69,11.04,8.93,2.94,2.34,-11.5,-12.51,-2.36
TS,1985,60.5,9.375,-16.06,-13.02,-7.7,-4.1,5.46,10.53,12.04,10.18,4.03,2.99,-10.7,-12.72,-1.59
TS,1985,61,10,-15.68,-14.16,-7.61,-4.15,5.16,10.71,12.34,10.6,3.94,2.69,-10.63,-13.62,-1.7
TS,1985,61,10.625,-15.76,-14.18,-6.66,-2.96,7.11,12.08,13.71,11.89,5.21,3.4,-9.56,-13.84,-0.8
TS,1985,61,11.25,-15.96,-14.4,-6.09,-2.46,7.98,12.79,14.39,12.58,5.94,3.74,-8.74,-13.92,-0.35
TS,1985,61,11.875,-16.28,-14.88,-6.07,-3.1,7.29,12.27,13.83,12.16,5.7,3.52,-8.35,-13.63,-0.63
TS,1985,61,12.5,-16.36,-15.25,-6.11,-3.35,7.02,11.95,13.56,11.99,5.63,3.51,-8.18,-13.15,-0.73
TS,1985,61,5,-0.29,0.28,1.56,2.81,7.64,10.55,13.46,13.46,9.99,9.03,2.62,1.76,6.07
TS,1985,61,5.625,-7.88,-4.91,-3.13,-0.51,6.02,10.27,12.23,11.32,6.63,6.26,-4.85,-4.53,2.24
TS,1985,61,6.25,-11.53,-8.02,-5.5,-2.11,5.23,10.32,11.84,10.46,5.29,4.68,-8.75,-7.59,0.36
TS,1985,61,6.875,-14.04,-10.56,-7.23,-3.17,4.76,10.26,11.53,9.87,4.34,3.37,-11.38,-9.75,-1
TS,1985,61,7.5,-16.7,-13.28,-9.73,-5.61,0.78,7.87,9.45,7.62,1.31,0.59,-13.5,-12.34,-3.63
TS,1985,61,8.125,-17.58,-14.28,-10.63,-6.45,0.26,7.4,9.03,7.11,0.5,-0.05,-13.88,-13.58,-4.35
TS,1985,61,8.75,-16.7,-13.68,-9.76,-5.5,3.09,8.85,10.41,8.47,2.04,1.51,-12.38,-13.57,-3.1
TS,1985,61,9.375,-16.29,-13.96,-8.79,-4.77,4.32,9.91,11.5,9.62,3.06,2.18,-11.52,-13.85,-2.38
TS,1985,61.5,10,-16.13,-14.71,-9.14,-5.21,3.27,9.28,10.97,9.19,2.39,1.41,-11.3,-14.87,-2.9
TS,1985,61.5,10.625,-15.75,-14.66,-8.59,-4.97,2.9,9.67,11.39,9.7,2.79,1.53,-10.49,-14.66,-2.59
TS,1985,61.5,11.25,-15.8,-14.76,-7.81,-4.37,4.24,10.75,12.31,10.64,3.84,2.1,-9.69,-14.27,-1.9
TS,1985,61.5,11.875,-15.88,-14.86,-7.38,-4.11,4.92,11.18,12.63,11.03,4.32,2.41,-9.18,-13.72,-1.55
TS,1985,61.5,12.5,-15.97,-15.03,-7.16,-4.15,5.47,11.16,12.58,11.07,4.52,2.68,-8.8,-13.02,-1.39
TS,1985,61.5,5,0.37,0.68,1.91,3.52,8.71,10.84,13.92,13.82,10.05,9.09,2.58,2.03,6.46
TS,1985,61.5,5.625,-6.8,-4.47,-2.74,0.14,6.17,10.83,12.93,11.93,7,6.19,-4.97,-4.28,2.66
TS,1985,61.5,6.25,-12.88,-9.06,-6.68,-2.73,3.8,10.69,11.96,10.27,4.46,3.64,-11.28,-9.56,-0.61
TS,1985,61.5,6.875,-15.63,-11.6,-8.5,-4.21,2.18,9.23,10.35,8.65,3.04,2.27,-13.29,-11.35,-2.4
TS,1985,61.5,7.5,-17.13,-13.42,-10.1,-5.83,0.61,7.63,8.96,7.25,1.34,0.6,-14.34,-12.98,-3.95
TS,1985,61.5,8.125,-17.9,-14.83,-11.35,-7,0.06,7.26,8.54,6.68,0.15,-0.57,-14.91,-14.52,-4.87
TS,1985,61.5,8.75,-17.49,-15.02,-10.84,-6.44,1.71,8.08,9.48,7.56,0.89,0.17,-13.78,-15.05,-4.23
TS,1985,61.5,9.375,-16.77,-14.83,-9.81,-5.43,3.86,9.1,10.67,8.77,2.09,1.32,-12.18,-15.17,-3.2
TS,1985,62,10,-16.21,-14.82,-10.16,-6.31,1.48,8.8,10.6,8.55,1.37,0.5,-12.16,-15.52,-3.66
TS,1985,62,10.625,-15.65,-14.15,-9.06,-5.54,3.43,9.41,11.1,9.4,2.25,1.22,-10.72,-14.84,-2.76
TS,1985,62,11.25,-15.53,-13.98,-8.33,-4.96,4.08,9.95,11.5,9.98,2.95,1.69,-9.88,-14.11,-2.22
TS,1985,62,11.875,-15.87,-14.44,-8.19,-4.61,3.97,10.5,11.95,10.45,3.45,1.79,-9.68,-13.67,-2.03
TS,1985,62,12.5,-15.97,-14.83,-7.95,-4.56,4.15,10.63,12.05,10.67,3.77,2.15,-9.3,-13.15,-1.86
TS,1985,62,5,1.78,1.91,2.47,3.82,8.13,10.2,13.31,13.69,10.41,9.36,3.89,3.01,6.83
TS,1985,62,5.625,-3.07,-1.63,-0.54,1.92,7.65,10.53,13.21,12.81,8.41,7.68,-1.02,-1.41,4.55
TS,1985,62,6.25,-9.46,-6.1,-4.3,-1.21,5.99,10.62,12.51,11.33,5.87,5.26,-7.63,-7.25,1.3
TS,1985,62,6.875,-13.29,-9.61,-7.51,-4.31,2.54,7.8,10.04,8.66,2.73,2.06,-11.41,-10.83,-1.93
TS,1985,62,7.5,-15.88,-12.66,-10.34,-7.15,-1.89,4.46,7.34,5.9,-0.45,-1.28,-14.01,-13.26,-4.94
TS,1985,62,8.125,-16.58,-13.91,-10.91,-7.36,-0.97,5.97,8.11,6.32,-0.34,-1.07,-14.41,-14.36,-4.96
TS,1985,62,8.75,-16.99,-14.88,-11.29,-7.48,0.22,7.19,8.85,6.76,-0.11,-0.82,-14.49,-15.33,-4.86
TS,1985,62,9.375,-16.56,-14.87,-10.68,-6.79,1,8.13,9.9,7.78,0.73,-0.04,-13.25,-15.5,-4.18
TS,1985,62.5,10,-15.23,-13.26,-9.22,-6.09,1.67,9.27,11.18,8.98,1.52,0.8,-11.49,-13.84,-2.98
TS,1985,62.5,10.625,-15.21,-13.19,-8.73,-5.68,2.75,9.69,11.43,9.42,2.13,1.35,-10.58,-13.57,-2.52
TS,1985,62.5,11.25,-15.31,-13.23,-8.24,-5.34,2.49,9.59,11.17,9.63,2.61,1.76,-9.8,-13.24,-2.33
TS,1985,62.5,11.875,-15.72,-13.93,-8.25,-5.14,2.8,9.9,11.45,10.04,3,1.83,-9.61,-13.13,-2.23
TS,1985,62.5,12.5,-16,-14.62,-8.27,-5.05,3.35,10.05,11.6,10.34,3.31,1.98,-9.37,-13.02,-2.14
TS,1985,62.5,5,5.14,4.65,4.5,4.78,7.39,9.58,12.64,13.88,11.59,10.01,7.13,5.84,8.09
TS,1985,62.5,5.625,4.09,3.47,3.43,4.48,7.68,9.8,12.87,13.89,11.25,9.81,6.1,4.77,7.64
TS,1985,62.5,6.25,-0.76,-0.03,0.8,2.82,7.68,10.2,12.94,13.2,9.45,8.45,1.11,0.42,5.52
TS,1985,62.5,6.875,-5.73,-3.71,-1.92,1.14,7.49,10.46,13,12.42,7.41,6.95,-3.95,-4.03,3.29
TS,1985,62.5,7.5,-9.98,-7.59,-5.21,-2.41,3.05,9.2,11.55,10.35,4.21,3.62,-8.28,-8.11,0.03
TS,1985,62.5,8.125,-13.25,-10.54,-7.59,-4.84,1.12,8.7,10.86,9.16,2.22,1.58,-11.41,-11.37,-2.11
TS,1985,62.5,8.75,-14.43,-12.04,-8.76,-5.9,0.38,8.23,10.33,8.46,1.34,0.7,-12.2,-12.82,-3.06
TS,1985,62.5,9.375,-15.24,-13.08,-9.41,-6.44,-0.17,8.25,10.28,8.27,0.9,0.28,-12.36,-13.75,-3.54
TS,1985,63,10,-11.59,-9.82,-5.58,-3.37,4.58,10.5,12.21,10.84,4.19,3.67,-7.82,-9.57,-0.15
TS,1985,63,10.625,-11.78,-9.88,-5.49,-3.53,4.57,10.71,12.19,10.95,4.29,3.71,-7.13,-9.31,-0.06
TS,1985,63,11.25,-13.17,-11.35,-6.34,-4.14,3.28,10.38,11.99,10.67,3.78,2.93,-7.87,-10.38,-0.85
TS,1985,63,11.875,-15,-13.25,-7.47,-5.05,1.71,9.89,11.65,10.22,2.98,1.92,-8.96,-11.69,-1.92
TS,1985,63,12.5,-15.21,-14.19,-7.54,-5.08,2.26,9.75,11.51,10.32,3.19,2.21,-8.72,-11.81,-1.94
TS,1985,63,5,6.44,6.2,5.99,5.55,7.16,9.39,12.21,13.68,11.66,9.82,8.15,7.01,8.61
TS,1985,63,5.625,6.28,5.52,5.3,5.34,7.23,9.46,12.33,13.81,11.78,9.97,7.95,6.74,8.48
TS,1985,63,6.25,5.16,4.25,4.31,4.87,7.38,9.63,12.5,13.81,11.49,9.88,6.84,5.65,7.98
TS,1985,63,6.875,2.81,2.18,3.13,4.19,7.77,10,12.84,13.66,10.63,9.54,4.67,3.55,7.08
TS,1985,63,7.5,-0.68,-0.59,1.18,2.65,8.01,10.51,13.2,13.37,9.42,8.57,1.35,0.26,5.6
TS,1985,63,8.125,-5.61,-4.25,-1.58,0.55,8.09,11.16,13.58,12.93,7.72,7.03,-3.33,-4.27,3.5
TS,1985,63,8.75,-8.72,-7.03,-3.72,-1.32,5.9,10.62,12.88,11.82,5.81,5.27,-6.08,-7.08,1.53
TS,1985,63,9.375,-11.11,-9.34,-5.44,-3.11,3.91,10.07,12.04,10.71,4.14,3.69,-8.08,-9.32,-0.15
TS,1985,63.5,10,-6.61,-6.79,-1.88,0.61,7.24,11.43,13.59,12.73,7.3,6.68,-3.11,-4.99,3.02
TS,1985,63.5,10.625,-7.54,-7.73,-2.42,-0.07,7.01,11.65,13.68,12.72,7.05,6.31,-3.45,-5.84,2.61
TS,1985,63.5,11.25,-9.22,-9.27,-3.36,-1.09,6.59,11.79,13.67,12.55,6.47,5.6,-4.49,-7.27,1.83
TS,1985,63.5,11.875,-12.29,-12.03,-5.14,-2.74,4.36,11.08,12.98,11.74,5.06,4,-6.5,-9.23,0.11
TS,1985,63.5,12.5,-14.8,-14.55,-6.61,-4.11,2.96,10.7,12.57,11.28,4.14,2.89,-8.22,-11.04,-1.23
TS,1985,63.5,5,6.68,6.69,6.94,6.2,7.28,9.36,12.05,13.39,11.3,9.53,8.04,7.17,8.72
TS,1985,63.5,5.625,6.59,6.26,6.45,5.82,7.23,9.31,12.13,13.52,11.43,9.67,8.01,6.99,8.62
TS,1985,63.5,6.25,6.55,5.72,5.86,5.44,7.25,9.25,12.31,13.69,11.56,9.87,7.97,6.8,8.52
TS,1985,63.5,6.875,6.16,4.88,5.23,5.06,7.45,9.42,12.64,13.79,11.55,10.03,7.63,6.31,8.35
TS,1985,63.5,7.5,6,4.17,4.68,4.76,7.66,9.65,12.98,13.91,11.67,10.27,7.5,6.03,8.27
TS,1985,63.5,8.125,2.38,1.31,2.83,3.84,7.76,10.15,13.25,13.7,10.52,9.43,4.34,2.99,6.88
TS,1985,63.5,8.75,-0.54,-1.07,1.26,3.03,7.77,10.55,13.43,13.5,9.69,8.83,1.91,0.5,5.74
TS,1985,63.5,9.375,-3.47,-3.81,-0.32,1.63,7.43,10.9,13.38,13.01,8.47,7.69,-0.56,-2.25,4.34
TS,1985,64,10,-1.89,-2.81,0.6,2.25,7.15,10.65,13.33,13.2,9.07,7.96,1.35,-0.82,5
TS,1985,64,10.625,-6.39,-6.94,-1.77,0.82,6.97,11.25,13.62,12.81,7.47,6.59,-2.09,-4.57,3.15
TS,1985,64,11.25,-8.32,-9.04,-2.35,0.66,7.17,11.9,14.02,13,7.17,6.09,-3.39,-6.28,2.55
TS,1985,64,11.875,-11.05,-11.99,-3.73,-0.66,6.41,12.09,14.02,12.74,6.39,5.15,-5.38,-8.71,1.27
TS,1985,64,12.5,-13.88,-14.88,-5.76,-2.99,4.11,11.42,13.24,11.9,5.08,3.6,-7.66,-11.09,-0.58
TS,1985,64,5,6.95,6.76,7.28,6.51,7.43,9.27,12,13.27,11.2,9.42,7.97,7.31,8.78
TS,1985,64,5.625,6.87,6.58,7.2,6.13,7.28,9.21,11.99,13.35,11.24,9.48,8,7.17,8.71
TS,1985,64,6.25,6.87,6.22,6.83,5.88,7.34,9.16,12.17,13.53,11.29,9.63,7.97,6.98,8.66
TS,1985,64,6.875,6.86,5.91,6.52,5.67,7.42,9.16,12.36,13.7,11.34,9.79,7.94,6.79,8.62
TS,1985,64,7.5,6.84,5.5,6.19,5.53,7.58,9.31,12.57,13.84,11.53,10.02,7.97,6.68,8.63
TS,1985,64,8.125,6.52,4.94,5.72,5.31,7.68,9.49,12.75,13.93,11.66,10.13,7.78,6.32,8.52
TS,1985,64,8.75,5.61,3.98,4.89,4.8,7.56,9.67,12.84,13.87,11.68,10.1,7.24,5.45,8.14
TS,1985,64,9.375,3.6,2.09,3.55,3.99,7.39,9.98,13,13.72,11.16,9.64,5.74,3.71,7.3
TS,1985,64.5,10,3.73,2.54,3.88,4.25,7.39,10.07,13.26,13.92,11.07,9.27,5.89,3.77,7.42
TS,1985,64.5,10.625,-0.42,-1.52,1.65,3.07,7.32,10.75,13.83,13.86,9.82,8.33,2.95,0.29,5.83
TS,1985,64.5,11.25,-4.65,-5.99,-0.49,1.47,7.08,11.31,14.13,13.57,8.6,7.26,-0.1,-3.49,4.06
TS,1985,64.5,11.875,-10.31,-11.94,-3.49,-1.25,6.2,11.77,14,12.68,6.7,5.48,-4.47,-8.72,1.39
TS,1985,64.5,12.5,-13.88,-15.67,-5.7,-3.3,4.5,11.69,13.48,11.86,5.23,3.82,-7.51,-12.04,-0.63
TS,1985,64.5,5,7.27,6.78,7.34,6.71,7.57,9.15,11.92,13.18,11.25,9.29,7.93,7.42,8.82
TS,1985,64.5,5.625,7.29,6.64,7.34,6.49,7.42,9.1,11.92,13.29,11.23,9.36,7.97,7.38,8.79
TS,1985,64.5,6.25,7.28,6.5,7.23,6.41,7.45,9.12,12.01,13.44,11.23,9.44,7.94,7.29,8.78
TS,1985,64.5,6.875,7.22,6.38,7.06,6.49,7.66,9.22,12.18,13.59,11.24,9.49,7.8,7.13,8.79
TS,1985,64.5,7.5,7.13,6.2,6.91,6.44,7.83,9.35,12.38,13.74,11.31,9.56,7.73,6.95,8.79
TS,1985,64.5,8.125,7,5.98,6.74,6.19,7.91,9.46,12.64,13.91,11.41,9.63,7.73,6.74,8.78
TS,1985,64.5,8.75,6.83,5.69,6.3,5.8,7.79,9.56,12.81,14,11.6,9.74,7.77,6.49,8.7
TS,1985,64.5,9.375,6.62,5.35,5.65,5.29,7.56,9.64,12.91,14.04,11.88,9.91,7.89,6.21,8.58
TS,1986,58,10,3.82,-0.07,1.79,3.85,8.44,12.88,15.2,14.96,12.5,10.6,9.07,6.9,8.33
TS,1986,58,10.625,3.15,-1.99,1.41,3.77,8.61,13.16,15.49,15.18,12.62,10.59,9.01,6.29,8.11
TS,1986,58,11.25,0.25,-4.05,0.93,3.5,9.51,14.06,16,15.28,11.98,9.93,7.95,3.99,7.44
TS,1986,58,11.875,-3.63,-6.79,0.76,3.19,10.39,14.78,15.91,14.57,10.39,8.61,6.41,0.72,6.28
TS,1986,58,12.5,-6.88,-9.03,0.66,2.83,10.89,15.08,15.48,13.57,8.76,7.23,4.96,-2,5.13
TS,1986,58,5,5.26,4.84,4.99,4.89,7.18,10.64,13.45,13.88,12.26,10.57,9,7.79,8.73
TS,1986,58,5.625,4.66,4.58,4.79,4.49,7.41,11.08,13.3,14.21,12.53,10.72,9.12,7.67,8.71
TS,1986,58,6.25,3.19,3.14,4.32,4.11,7.83,11.82,13.57,14.38,12.37,10.51,8.84,6.78,8.41
TS,1986,58,6.875,1.57,1.32,3.68,3.75,8.29,12.62,13.99,14.46,12.03,10.14,8.43,5.67,8
TS,1986,58,7.5,0.83,0.02,2.71,3.31,8.26,12.79,14.06,14.11,11.49,9.65,7.99,4.74,7.5
TS,1986,58,8.125,1.35,0.2,2.28,3.34,8.36,12.9,14.41,14.23,11.6,9.81,8.19,5.06,7.64
TS,1986,58,8.75,3.29,1.87,2.23,3.66,8.46,12.83,14.88,14.86,12.51,10.61,9.1,6.83,8.43
TS,1986,58,9.375,3.84,1.47,2.1,3.81,8.4,12.73,14.99,14.87,12.47,10.66,9.16,7.14,8.47
TS,1986,58.5,10,3.97,-0.86,1.16,3.69,8.65,13.27,15.42,15.05,12.42,10.35,8.93,6.8,8.24
TS,1986,58.5,10.625,2.36,-2.62,0.99,3.6,8.98,13.54,15.62,15.1,12.25,10.24,8.7,5.73,7.87
TS,1986,58.5,11.25,-1.17,-5.25,0.88,3.25,9.72,14.26,15.73,14.69,11.13,9.31,7.45,2.75,6.9
TS,1986,58.5,11.875,-6.13,-8.55,0.72,2.63,10.69,15.31,15.76,13.99,9.42,7.72,5.36,-1.65,5.44
TS,1986,58.5,12.5,-8.45,-10.34,0.94,2.96,11.9,16.67,16.83,14.57,9.48,7.32,4.44,-3.47,5.24
TS,1986,58.5,5,3.75,3.08,4.14,4.44,7.42,11,13.49,14.08,12.17,10.43,8.95,7.27,8.35
TS,1986,58.5,5.625,0.21,-1.42,2.75,3.5,7.67,11.76,13,13.29,10.67,9.22,7.51,4.52,6.89
TS,1986,58.5,6.25,-4.75,-7.68,0.83,2.17,7.79,12.51,12.23,11.75,8.18,7.19,5.13,0.34,4.64
TS,1986,58.5,6.875,-7.5,-10.42,-0.84,1.02,7.36,12.72,12.12,10.67,6.55,5.71,3.35,-2.42,3.19
TS,1986,58.5,7.5,-7.63,-10.24,-0.91,0.7,7.52,13.1,12.7,10.73,6.55,5.56,3.14,-3.04,3.18
TS,1986,58.5,8.125,-6.41,-8.94,-0.31,1.49,8.39,13.81,13.87,11.67,7.6,6.32,3.98,-2.31,4.1
TS,1986,58.5,8.75,-1.68,-4.37,0.75,2.66,8.92,13.91,15,13.67,10.31,8.55,6.57,2.16,6.37
TS,1986,58.5,9.375,1.36,-2.22,1.24,3.4,9.06,13.81,15.51,14.67,11.68,9.73,8.01,4.78,7.59
TS,1986,59,10,-2.11,-5.72,0.42,3.07,9.57,14.67,16.04,14.62,10.89,8.8,6.72,2.07,6.59
TS,1986,59,10.625,-1.01,-4.59,0.6,3.2,9.63,14.37,16,14.91,11.4,9.41,7.39,3.14,7.04
TS,1986,59,11.25,-4.67,-7.5,0.59,2.75,10.23,15,15.88,14.14,9.92,8.13,5.9,-0.21,5.85
TS,1986,59,11.875,-7.97,-9.87,0.52,2.37,10.98,15.84,16.11,13.84,9.04,7.1,4.52,-3.06,4.95
TS,1986,59,12.5,-9.96,-11.25,0.61,2.4,11.95,16.93,16.89,14.29,9.08,6.68,3.72,-4.61,4.73
TS,1986,59,5,2.59,1.77,3.59,4.18,7.56,11.16,13.32,14.09,11.77,10.23,8.75,6.81,7.99
TS,1986,59,5.625,-0.84,-2.36,2.19,3.04,7.84,12.23,13.24,13.47,10.28,8.95,7.1,4,6.59
TS,1986,59,6.25,-8.42,-11.74,-1.26,-1.51,6.3,13.14,12.31,10.92,6.49,5.24,2.33,-2.83,2.58
TS,1986,59,6.875,-11.09,-14.28,-3.02,-3.86,4.93,12.44,11.19,9.07,4.45,3.29,0.14,-5.66,0.63
TS,1986,59,7.5,-10.98,-13.32,-3.4,-3.98,4.65,11.44,10.5,8.18,3.86,2.82,-0.01,-5.99,0.31
TS,1986,59,8.125,-10.12,-12.67,-2.48,-1.66,6.8,13.07,12.63,9.86,5.4,3.91,1.01,-5.67,1.67
